true_label,predicted_label,features
N,V,"[0.2851851851851852, 0.0656297968395161, 0.23333333333333334, 0.37777777777777777, 3.0, 360.0, -0.1747073727668604, -0.2242202937246871, 4.492787647774922, 0.7929209022319662, 0.645620186460315]"
N,R,"[0.27777777777777773, 0.07467350056909614, 0.2222222222222222, 0.38333333333333336, 3.0, 360.0, 1.524614591445755, 4.919037376231938, 6.9005634917338465, 0.7340836476974371, 0.6190784670053213]"
~,V,"[0.32129629629629625, 0.07974797407457211, 0.2111111111111111, 0.3972222222222222, 3.0, 360.0, -0.0998797514622113, -0.409648813467689, 4.493497489029384, 0.8349538361608903, 0.7414515099028242]"
N,L,"[0.27685185185185185, 0.05819354208322469, 0.21666666666666667, 0.35555555555555557, 3.0, 360.0000000000001, 1.4621055417186548, 4.624371411992491, 6.241644090659106, 0.6387711274207106, 0.3813669985888235]"
N,/,"[0.24537037037037035, 0.019815680147252483, 0.225, 0.2722222222222222, 3.0, 360.00000000000006, -0.13696367808901094, -0.011838225593566065, 4.838675778384459, 0.7877060872970864, 0.6445899783911315]"
N,V,"[0.2657407407407407, 0.04704942968856482, 0.21388888888888888, 0.3277777777777778, 3.0, 360.0, 0.25831291634291687, -0.47810442766236516, 4.303481042653383, 0.801982164724295, 0.6782955764415675]"
+,V,"[0.30092592592592593, 0.06359972133731258, 0.2111111111111111, 0.35, 3.0, 359.99999999999994, -0.46092976948019243, -0.03434140705515487, 4.50607073366917, 0.8103403083768992, 0.679951808201839]"
N,V,"[0.27685185185185185, 0.05330310357268242, 0.2111111111111111, 0.3416666666666667, 3.0, 360.0, -0.15171161393849697, -0.31301918831353026, 4.408748756894387, 0.79586529476894, 0.6704171383244333]"
N,/,"[0.26666666666666666, 0.043803245083388405, 0.20833333333333334, 0.3138888888888889, 3.0, 359.99999999999994, -0.0366376351088066, 1.0970769551960498, 5.8586059367579235, 0.7473286579493638, 0.6072118480541795]"
|,N,"[0.2361111111111111, 0.03215510250775062, 0.20277777777777778, 0.2861111111111111, 4.0, 359.9999999999999, 2.6287014969502858, 9.45290875988722, 6.601947384454377, 0.6354652176276601, 0.4262848553983483]"
N,/,"[0.225, 0.03341040472716427, 0.2, 0.2722222222222222, 3.0, 360.0, -0.1506785769581915, 0.17493830295920176, 5.226407461653869, 0.7452095582604757, 0.5579562601990786]"
N,V,"[0.33611111111111114, 0.05000000000000002, 0.2861111111111111, 0.3861111111111111, 2.0, 360.0, 0.04883247723684552, 0.32552665674627157, 4.9132140919411, 0.7796005223942697, 0.5482665901193683]"
N,V,"[0.28055555555555556, 0.07761225773961436, 0.2111111111111111, 0.3888888888888889, 3.0, 360.00000000000006, -0.3105000109867252, -0.6560083768235749, 4.418838989467021, 0.844380259782012, 0.5532307906186131]"
N,V,"[0.3222222222222222, 0.01944444444444446, 0.30277777777777776, 0.3416666666666667, 2.0, 360.0, -0.5505299097033676, 0.3747008853732141, 4.7449094703304695, 0.7378320065887333, 0.45828885545769027]"
N,V,"[0.28611111111111115, 0.06682080945432857, 0.2361111111111111, 0.38055555555555554, 3.0, 360.00000000000006, 0.2838256167182971, 0.0779151919333585, 4.94274909865969, 0.7867974208829156, 0.6991733650375407]"
~,V,"[0.2888888888888889, 0.062402186835163874, 0.2111111111111111, 0.3638888888888889, 3.0, 360.0, 0.05406952678964545, 0.04792729762003756, 4.840772884342089, 0.7691545189007889, 0.6120160578574004]"
N,V,"[0.3486111111111111, 0.056944444444444436, 0.2916666666666667, 0.40555555555555556, 2.0, 360.0, 0.2555604543581735, -0.16343998078587818, 4.411573615764298, 0.7897603778863714, 0.5265403682488567]"
~,/,"[0.23750000000000002, 0.027603620714377487, 0.2111111111111111, 0.2833333333333333, 4.0, 360.0, 0.21168116207327353, 0.9520962679495604, 6.323137077295911, 0.7605945770280911, 0.6006316034158317]"
N,V,"[0.3194444444444445, 0.03954473426678264, 0.2861111111111111, 0.375, 3.0, 360.0, -0.6836184156351175, 0.9254237677287369, 5.230887525026011, 0.7531727981354591, 0.5035582327803987]"
N,V,"[0.2935185185185185, 0.061125138681848164, 0.22777777777777777, 0.375, 3.0, 360.0, -0.3980669236699058, 0.008345091451194886, 4.566590671542576, 0.7662528741778006, 0.45297298323826674]"
N,V,"[0.2675925925925926, 0.046610047957974875, 0.23055555555555557, 0.3333333333333333, 3.0, 360.00000000000006, -0.010049574559732176, 0.1768237896728042, 5.033134883419747, 0.7604880737752361, 0.5555445196638192]"
N,V,"[0.4, 0.06666666666666668, 0.3333333333333333, 0.4666666666666667, 2.0, 360.0, 0.2657348903532581, -0.30799243315946345, 4.837913168972574, 0.8222988833870379, 0.662290514137381]"
+,N,"[0.2490740740740741, 0.04208636361986485, 0.2, 0.30277777777777776, 3.0, 360.00000000000006, 2.570200467493203, 13.926363158322744, 8.50764941597828, 0.6033454225395685, 0.3989206340199642]"
F,N,"[0.25092592592592594, 0.040908744508100954, 0.20277777777777778, 0.30277777777777776, 3.0, 360.0, 2.832038482387714, 12.10617510518502, 7.174468937348155, 0.5818664915176196, 0.34509964182629205]"
F,N,"[0.25555555555555554, 0.03712951417733967, 0.20555555555555555, 0.29444444444444445, 3.0, 359.99999999999994, 3.0591407077203163, 14.56457050490354, 8.00908685436531, 0.582807426985863, 0.4213501773063483]"
F,N,"[0.24537037037037038, 0.033436055713458875, 0.21388888888888888, 0.2916666666666667, 3.0, 360.0, 3.561043173882657, 17.175579304963733, 7.557299425439758, 0.5381007477054046, 0.324034605772169]"
F,N,"[0.28055555555555556, 0.0222222222222222, 0.25833333333333336, 0.30277777777777776, 2.0, 360.0, 2.9310091184978035, 13.43416740084347, 7.7555878783126255, 0.5866359473981816, 0.41100277591125645]"
A,N,"[0.26296296296296295, 0.038645623619831856, 0.20833333333333334, 0.2916666666666667, 3.0, 359.9999999999999, 2.972250364287524, 15.437797016615992, 9.088033136121963, 0.5915336004518684, 0.2841789506811526]"
+,N,"[0.2712962962962963, 0.07632011494442546, 0.20277777777777778, 0.37777777777777777, 3.0, 359.99999999999994, 0.7236299991365254, 4.734133226425693, 8.091356115867393, 0.7079515332811708, 0.49734237597110376]"
A,N,"[0.2326388888888889, 0.022937700784602423, 0.2, 0.2638888888888889, 4.0, 360.0000000000001, 2.431311876346489, 11.721781806196846, 8.326996967530997, 0.6258312419901223, 0.28082438146851957]"
R,N,"[0.2537037037037037, 0.02294354017289604, 0.2361111111111111, 0.2861111111111111, 3.0, 360.0000000000001, 1.2572464706019826, 4.438568708062785, 6.34663809898091, 0.7083313999706417, 0.4467622547130067]"
!,V,"[0.2814814814814815, 0.0641633931076682, 0.2361111111111111, 0.37222222222222223, 3.0, 360.0, -0.9567397129701561, 0.23082250395269233, 4.364251984375365, 0.7652284020741331, 0.5722164658622612]"
!,V,"[0.3, 0.05931710140017394, 0.21666666666666667, 0.35, 3.0, 360.00000000000006, -0.13725230499518293, -0.6501037466487674, 4.011620415652486, 0.8400026733929198, 0.6291610830520797]"
R,N,"[0.2583333333333333, 0.03888888888888889, 0.21944444444444444, 0.2972222222222222, 2.0, 360.0, 1.2747767676688813, 4.403321492448049, 6.711367223603711, 0.7047560786713977, 0.5512911296342172]"
R,N,"[0.2601851851851852, 0.033049200551064355, 0.22777777777777777, 0.3055555555555556, 3.0, 360.0, 1.1964291924450916, 3.8727668888836746, 6.284071301361273, 0.7392570257274618, 0.4746478577610727]"
R,N,"[0.23148148148148148, 0.03516081027045838, 0.2, 0.28055555555555556, 3.0, 360.0000000000001, 1.2939238641909916, 4.929077007325549, 6.541490208391046, 0.7020473596998477, 0.43291558588244317]"
R,N,"[0.2564814814814815, 0.037565671805742204, 0.20833333333333334, 0.3, 3.0, 360.00000000000006, 1.6037236727716369, 6.824254880110937, 7.1842534050162286, 0.6100189328063403, 0.3635638983384876]"
R,N,"[0.24259259259259258, 0.027058591104078628, 0.21944444444444444, 0.28055555555555556, 3.0, 360.0, 1.791076068355081, 7.902845377497936, 7.326338901154379, 0.6095349763515491, 0.3633397732841761]"
R,N,"[0.23518518518518516, 0.02724803512881881, 0.20277777777777778, 0.26944444444444443, 3.0, 360.0, 1.0463732174703648, 4.63207059598604, 6.832839782533315, 0.6898264424798842, 0.40900802925104013]"
R,N,"[0.25555555555555554, 0.02453266907313289, 0.23055555555555557, 0.28888888888888886, 3.0, 359.99999999999994, 1.3600530580405834, 6.4363981627227655, 7.346052208331535, 0.6077839226770537, 0.306176665951972]"
R,N,"[0.2583333333333333, 0.03888888888888889, 0.21944444444444444, 0.2972222222222222, 2.0, 360.0, 1.4449651718632903, 6.575316262758195, 7.0102867067898025, 0.6381878441726223, 0.3627499249466204]"
R,N,"[0.2583333333333333, 0.029484598755723433, 0.2361111111111111, 0.3, 3.0, 360.0, 1.691389537720065, 7.739010310897827, 7.282804423558771, 0.6130814451019991, 0.3457199303780297]"
R,N,"[0.26296296296296295, 0.03588485625014093, 0.225, 0.3111111111111111, 3.0, 360.00000000000006, 1.6600711971107185, 6.687793885138683, 7.045983264440817, 0.6505998005788189, 0.37214002263920176]"
R,N,"[0.25555555555555554, 0.04530418452861135, 0.21944444444444444, 0.3194444444444444, 3.0, 359.9999999999999, 1.1891594630331275, 5.004382049092889, 6.715073609253109, 0.675415213904312, 0.4479262924867154]"
R,N,"[0.25, 0.03650074693412412, 0.21388888888888888, 0.3, 3.0, 359.99999999999994, 1.3740179480661998, 5.275640776021206, 6.514683419940951, 0.6819059744341729, 0.3860022340456139]"
R,N,"[0.26481481481481484, 0.04649955381292489, 0.20833333333333334, 0.32222222222222224, 3.0, 360.00000000000006, 1.3805401055714441, 5.2384714225668425, 6.473716232783247, 0.6876106459806923, 0.42036381017058266]"
R,N,"[0.26481481481481484, 0.04281343711739591, 0.21944444444444444, 0.32222222222222224, 3.0, 359.99999999999994, 0.9099793515670668, 3.295434481244171, 6.427035837746009, 0.7238697259932543, 0.47801399559295665]"
R,L,"[0.2722222222222222, 0.0501540835701883, 0.225, 0.3416666666666667, 3.0, 360.0, 1.3069514637009372, 4.708309498488958, 6.289399740339038, 0.6878216272736456, 0.33659705130953865]"
R,N,"[0.2648148148148148, 0.03877850294698503, 0.23333333333333334, 0.3194444444444444, 3.0, 360.0, 1.1787748064213672, 4.4094754368578455, 6.163063679624052, 0.6860429479655388, 0.3676886741965022]"
R,N,"[0.26851851851851855, 0.04214743213607793, 0.23333333333333334, 0.3277777777777778, 3.0, 360.00000000000006, 1.2217812834856703, 5.030127572502787, 6.634255379788306, 0.6792226110829489, 0.4136260503368631]"
!,V,"[0.2722222222222222, 0.04467532622894377, 0.22777777777777777, 0.3333333333333333, 3.0, 360.0, -0.2556493636759276, 0.21190717832318828, 4.781758518441259, 0.764441019054698, 0.5801612916714739]"
+,/,"[0.23680555555555555, 0.014616364708228592, 0.21666666666666667, 0.25555555555555554, 4.0, 360.0, -0.11022461128084857, 1.267040420323334, 5.983345849412679, 0.7458278329588514, 0.48764456644141213]"
!,V,"[0.30370370370370375, 0.027248035128818834, 0.26944444444444443, 0.33611111111111114, 3.0, 360.0, -0.5312581047176271, -0.6485433852158171, 3.7639882189535627, 0.8223874035450248, 0.6408794058167907]"
L,N,"[0.25092592592592594, 0.04759295287369036, 0.20555555555555555, 0.31666666666666665, 3.0, 360.00000000000006, -0.13677482257521575, 2.2139062727438574, 6.8716813219655215, 0.7521337607701665, 0.5502896963676995]"
L,V,"[0.30092592592592593, 0.05232915241090663, 0.22777777777777777, 0.3472222222222222, 3.0, 360.00000000000006, 0.11134542975979024, -0.6433687385442579, 4.445174884041158, 0.8249163634303724, 0.6426108736044194]"
L,V,"[0.2972222222222222, 0.049430917833478305, 0.22777777777777777, 0.3388888888888889, 3.0, 359.9999999999999, -0.031093025582290035, -0.2426791411762541, 4.891415304583891, 0.813570426319169, 0.5996269016544463]"
L,V,"[0.2898148148148148, 0.055985986880855466, 0.21388888888888888, 0.3472222222222222, 3.0, 360.0, 0.16110568275908924, -0.4247436946438006, 4.593511302549102, 0.7948118068161334, 0.5487609703776098]"
L,V,"[0.2851851851851852, 0.05203341228973007, 0.24166666666666667, 0.35833333333333334, 3.0, 360.00000000000006, 0.40447559169138886, -0.4138020893355323, 4.655307233903198, 0.8109421526126396, 0.5400325027570801]"
L,V,"[0.287962962962963, 0.06270371464198894, 0.2, 0.3416666666666667, 3.0, 360.0, 0.1092913613544603, -0.11368046972721446, 5.023286858490964, 0.7940209084306176, 0.5757300681626432]"
L,V,"[0.287962962962963, 0.04929196908965246, 0.21944444444444444, 0.3333333333333333, 3.0, 360.00000000000006, 0.20387924815776515, -0.30183986463308843, 4.958834538257507, 0.8271764768486283, 0.5150455013670161]"
L,V,"[0.29444444444444445, 0.05111916200682319, 0.2222222222222222, 0.3333333333333333, 3.0, 360.00000000000006, 0.35309188897424765, -0.29734514778157406, 4.921989269362726, 0.8196852796881455, 0.5770797299927047]"
L,V,"[0.30462962962962964, 0.0720915246660064, 0.20555555555555555, 0.375, 3.0, 359.9999999999999, 0.07685024498605607, -0.5956379404507444, 4.700489424805644, 0.8261133956501064, 0.7266103066621937]"
L,V,"[0.29444444444444445, 0.049117730406943866, 0.2388888888888889, 0.35833333333333334, 3.0, 360.0000000000001, -0.3308310302975365, -0.4420066130499052, 4.81102593277983, 0.8330556859091867, 0.6050987204384186]"
L,/,"[0.25277777777777777, 0.02389534796400729, 0.225, 0.2833333333333333, 3.0, 359.9999999999999, -0.3078540354748361, 0.4118242712174762, 5.487425277668357, 0.7817256516505713, 0.6404882835456651]"
L,V,"[0.3064814814814815, 0.07388865682688892, 0.20277777777777778, 0.36944444444444446, 3.0, 360.0, -0.16931119750597237, -0.5990522778229024, 4.202577681586071, 0.8140876289719019, 0.6513175431736467]"
L,V,"[0.3458333333333333, 0.009722222222222215, 0.33611111111111114, 0.35555555555555557, 2.0, 360.0, -0.34882809861045977, 0.7806745191958147, 5.353068147940003, 0.7257544901083252, 0.47637415677541095]"
L,V,"[0.31203703703703706, 0.05339952168628228, 0.24444444444444444, 0.375, 3.0, 360.00000000000006, -0.21188622536602292, 0.16448186189305947, 5.044363435448037, 0.7674212585497896, 0.5845629549974773]"
|,V,"[0.2814814814814815, 0.04065647851870399, 0.25, 0.3388888888888889, 3.0, 360.0, -0.699310017893082, 0.5333821669205872, 4.605209181443704, 0.7234942707912603, 0.4850972814629989]"
!,V,"[0.2986111111111111, 0.012500000000000011, 0.2861111111111111, 0.3111111111111111, 2.0, 360.00000000000006, -0.6252473661791496, 0.30119652715940903, 4.618566623042408, 0.7596400319330935, 0.5839104198058864]"
!,V,"[0.2861111111111111, 0.07147044627927004, 0.2, 0.375, 3.0, 360.00000000000006, -0.6708604381267811, 0.3025964820463791, 4.799474664844151, 0.7444480704387366, 0.4981008469186964]"
!,/,"[0.2351851851851852, 0.02835813487243252, 0.2111111111111111, 0.275, 3.0, 360.0, -0.2932318987075121, -0.06604269828916465, 5.117554801956016, 0.7746445777777707, 0.5898206815774325]"
!,V,"[0.2898148148148148, 0.07028503597906796, 0.21388888888888888, 0.38333333333333336, 3.0, 360.0000000000001, -0.37562635030752356, -0.4870730527286886, 4.405074666844216, 0.8184053185817944, 0.6721480522933669]"
!,V,"[0.2740740740740741, 0.0664089669520041, 0.2, 0.3611111111111111, 3.0, 360.00000000000006, -0.48787445935755763, 0.07870000501142593, 4.875009861013739, 0.809294531390804, 0.6880365421701794]"
!,V,"[0.28425925925925927, 0.06129321912383469, 0.2111111111111111, 0.3611111111111111, 3.0, 359.9999999999999, 0.004313747225977142, -0.23733490047215122, 4.728444999292877, 0.7886518780934583, 0.6389303162748735]"
!,V,"[0.37916666666666665, 0.020833333333333343, 0.35833333333333334, 0.4, 2.0, 360.0000000000001, -0.0778985383120387, -0.6345052341654993, 4.437594710649579, 0.8161741779506769, 0.7126570125186045]"
!,V,"[0.31527777777777777, 0.04305555555555557, 0.2722222222222222, 0.35833333333333334, 2.0, 360.0000000000001, -0.19969707909654527, -0.06490500619530692, 4.648894762114918, 0.7588976288046883, 0.5103687382099027]"
!,V,"[0.2898148148148148, 0.043764082585542485, 0.24722222222222223, 0.35, 3.0, 360.0, -0.5178328897428404, -0.6909234276439986, 4.032782552467563, 0.8356399828221801, 0.6119262397944625]"
!,V,"[0.29907407407407405, 0.051436831156782034, 0.22777777777777777, 0.3472222222222222, 3.0, 360.0, -0.545296857452822, -0.5153839725260898, 4.115064356521648, 0.8387933118720947, 0.7011919089014025]"
!,/,"[0.2333333333333333, 0.02041241452319316, 0.20833333333333334, 0.25833333333333336, 3.0, 360.0, -0.3450627346565878, 0.5049301923625742, 4.995381917027274, 0.7511490455436611, 0.5745859784334866]"
!,V,"[0.3, 0.055555555555555566, 0.24444444444444444, 0.35555555555555557, 2.0, 360.0, -0.31024522415300043, -0.28235701849184913, 4.209621381823995, 0.815470702999484, 0.6951372671624652]"
!,V,"[0.3833333333333333, 0.03611111111111112, 0.3472222222222222, 0.41944444444444445, 2.0, 360.0000000000001, -0.07010761054201468, -0.32284860632668666, 4.750481924177105, 0.7913592623366507, 0.6450793274338011]"
!,V,"[0.27685185185185185, 0.05671626974486501, 0.20833333333333334, 0.3472222222222222, 3.0, 360.00000000000006, 0.20638555442739606, -0.7316890954098607, 4.177068136430226, 0.8118271327033498, 0.7408430899307147]"
!,V,"[0.25925925925925924, 0.03079312805243682, 0.2361111111111111, 0.30277777777777776, 3.0, 360.0, -0.7689482614911066, -0.24148218770896746, 3.887961119169472, 0.7833200998910812, 0.5340420578941087]"
!,V,"[0.30000000000000004, 0.05909990147123313, 0.23055555555555557, 0.375, 3.0, 360.00000000000006, -0.20469731577318812, -0.30709836755470743, 4.160681350595087, 0.7956326859893762, 0.6275805834228043]"
!,V,"[0.26851851851851855, 0.06376127889143265, 0.21666666666666667, 0.35833333333333334, 3.0, 360.0000000000001, -0.06858282405251631, -0.6167317484788142, 4.181988188286169, 0.8077524889786127, 0.7245967697941718]"
L,/,"[0.2537037037037037, 0.026867811349160952, 0.23333333333333334, 0.2916666666666667, 3.0, 359.99999999999994, -0.16604108399417114, -0.10088094569020889, 5.119260017741375, 0.7835163277128743, 0.5814712857315456]"
A,V,"[0.3009259259259259, 0.06436350813697321, 0.23055555555555557, 0.3861111111111111, 3.0, 359.99999999999994, 0.39894379869248436, -0.3392407198571976, 4.843135241167223, 0.8117428999075135, 0.5650413037147106]"
A,V,"[0.2675925925925926, 0.04844990908130048, 0.2, 0.3111111111111111, 3.0, 360.0, -0.002526631217322459, -0.20673909844805793, 4.749050797747287, 0.8248194755802473, 0.5681614837269331]"
A,V,"[0.2722222222222222, 0.05186838360800339, 0.2, 0.3194444444444444, 3.0, 360.0, 0.016837962119226547, -0.1606011392922304, 4.8830743072069644, 0.8286083304327307, 0.5162018380689963]"
F,V,"[0.39166666666666666, 0.025000000000000022, 0.36666666666666664, 0.4166666666666667, 2.0, 360.0, -0.3566848184469521, 0.8692190263036474, 5.094198748462001, 0.7080988849960554, 0.4741751872848652]"
